,X,Player,Team,Team_within_selected_timeframe,League,Season,Main_Position,Secondary_Position,Tertiary_Position,Age,Market_value,Contract_expires,Matches_played,Minutes_played,Goals,xG,Assists,xA,Duels_per_90,Duels_won_.,Birth_country,Passport_country,Foot,Height,Weight,On_loan,Successful_defensive_actions_per_90,Defensive_duels_per_90,Defensive_duels_won_.,Aerial_duels_per_90,Aerial_duels_won_.,Sliding_tackles_per_90,PAdj_Sliding_tackles,Shots_blocked_per_90,Interceptions_per_90,PAdj_Interceptions,Fouls_per_90,Yellow_cards,Yellow_cards_per_90,Red_cards,Red_cards_per_90,Successful_attacking_actions_per_90,Goals_per_90,Non.penalty_goals,Non.penalty_goals_per_90,xG_per_90,Head_goals,Head_goals_per_90,Shots,Shots_per_90,Shots_on_target_.,Goal_conversion_.,Assists_per_90,Crosses_per_90,Accurate_crosses_.,Crosses_from_left_flank_per_90,Accurate_crosses_from_left_flank_.,Crosses_from_right_flank_per_90,Accurate_crosses_from_right_flank_.,Crosses_to_goalie_box_per_90,Dribbles_per_90,Successful_dribbles_.,Offensive_duels_per_90,Offensive_duels_won_.,Touches_in_box_per_90,Progressive_runs_per_90,Accelerations_per_90,Received_passes_per_90,Received_long_passes_per_90,Fouls_suffered_per_90,Passes_per_90,Accurate_passes_.,Forward_passes_per_90,Accurate_forward_passes_.,Back_passes_per_90,Accurate_back_passes_.,Lateral_passes_per_90,Accurate_lateral_passes_.,Short_._medium_passes_per_90,Accurate_short_._medium_passes_.,Long_passes_per_90,Accurate_long_passes_.,Average_pass_length_m,Average_long_pass_length_m,xA_per_90,Shot_assists_per_90,Second_assists_per_90,Third_assists_per_90,Smart_passes_per_90,Accurate_smart_passes_.,Key_passes_per_90,Passes_to_final_third_per_90,Accurate_passes_to_final_third_.,Passes_to_penalty_area_per_90,Accurate_passes_to_penalty_area_.,Through_passes_per_90,Accurate_through_passes_.,Deep_completions_per_90,Deep_completed_crosses_per_90,Progressive_passes_per_90,Accurate_progressive_passes_.,Conceded_goals,Conceded_goals_per_90,Shots_against,Shots_against_per_90,Clean_sheets,Save_rate_.,xG_against,xG_against_per_90,Prevented_goals,Prevented_goals_per_90,Back_passes_received_as_GK_per_90,Exits_per_90,Aerial_duels_per_90.1,Free_kicks_per_90,Direct_free_kicks_per_90,Direct_free_kicks_on_target_.,Corners_per_90,Penalties_taken,Penalty_conversion_.,General_Position,Dribbles_Completed,Goals_per_xG,Smart_Passes_Completed,Passes_Completed,Defensive_Duels_Won,Progressive_Passes_Completed,Long_Pass_Ability,Shots_On_Target,Crosses_Completed,Penalty_Area_Passes_Completed,Chance_Creation,First_Name,Last_Name,Player_url,Player_Apps,Player_Tackles,Player_Mins,Player_Inter,Player_Fouls,Player_Offsides,Player_Clear,Player_Drb,Player_Blocks,Player_OwnG,Player_Team,Player_Team_url,Player_Age,Player_Position,Defensive_Ratio,b_P,b_T,New_Pass_Acc,xG_per_90_Ranking,xG_per_90_Percentile,Goals_per_xG_Ranking,Goals_per_xG_Percentile,xA_per_90_Ranking,xA_per_90_Percentile,Shots_On_Target_Ranking,Shots_On_Target_Percentile,Dribbles_Completed_Ranking,Dribbles_Completed_Percentile,Progressive_runs_per_90_Ranking,Progressive_runs_per_90_Percentile,Key_passes_per_90_Ranking,Key_passes_per_90_Percentile,Successful_dribbles_._Ranking,Successful_dribbles_._Percentile,Touches_in_box_per_90_Ranking,Touches_in_box_per_90_Percentile,Aerial_duels_won_._Ranking,Aerial_duels_won_._Percentile,Shots_per_90_Ranking,Shots_per_90_Percentile,Finishing_Ability,CB_Goal_Threat,Progressive_Passes_Completed_Ranking,Progressive_Passes_Completed_Percentile,Crosses_Completed_Ranking,Crosses_Completed_Percentile,Defensive_Ratio_Ranking,Defensive_Ratio_Percentile,New_Pass_Acc_Ranking,New_Pass_Acc_Percentile,Long_Pass_Ability_Ranking,Long_Pass_Ability_Percentile,Chance_Creation_Ranking,Chance_Creation_Percentile,xG_per_90_Percentile_No10_Winger,Goals_per_xG_Percentile_No10_Winger,xA_per_90_Percentile_No10_Winger,Shots_On_Target_Percentile_No10_Winger,Dribbles_Completed_Percentile_No10_Winger,Progressive_runs_per_90_Percentile_No10_Winger,Key_passes_per_90_Percentile_No10_Winger,Successful_dribbles_._Percentile_No10_Winger,Touches_in_box_per_90_Percentile_No10_Winger,Aerial_duels_won_._Percentile_No10_Winger,Shots_per_90_Percentile_No10_Winger,Finishing_Ability_No10_Winger,Progressive_Passes_Completed_Percentile_No10_Winger,Crosses_Completed_Percentile_No10_Winger,Defensive_Ratio_Percentile_No10_Winger,New_Pass_Acc_Percentile_No10_Winger,Long_Pass_Ability_Percentile_No10_Winger,Chance_Creation_Percentile_No10_Winger,Total_Centre_Back,Difference_from_Average_CB,xG_per_90_Percentile_No10_Winger.x,Goals_per_xG_Percentile_No10_Winger.x,xA_per_90_Percentile_No10_Winger.x,Shots_On_Target_Percentile_No10_Winger.x,Dribbles_Completed_Percentile_No10_Winger.x,Progressive_runs_per_90_Percentile_No10_Winger.x,Key_passes_per_90_Percentile_No10_Winger.x,Successful_dribbles_._Percentile_No10_Winger.x,Touches_in_box_per_90_Percentile_No10_Winger.x,Aerial_duels_won_._Percentile_No10_Winger.x,Shots_per_90_Percentile_No10_Winger.x,Finishing_Ability_No10_Winger.x,Progressive_Passes_Completed_Percentile_No10_Winger.x,Crosses_Completed_Percentile_No10_Winger.x,Defensive_Ratio_Percentile_No10_Winger.x,New_Pass_Acc_Percentile_No10_Winger.x,Long_Pass_Ability_Percentile_No10_Winger.x,Chance_Creation_Percentile_No10_Winger.x,Total_CM,Total_CDM,Total_CAM,Difference_from_Average_CM,Difference_from_Average_CDM,Difference_from_Average_CAM,xG_per_90_Percentile_No10_Winger.y,Goals_per_xG_Percentile_No10_Winger.y,xA_per_90_Percentile_No10_Winger.y,Shots_On_Target_Percentile_No10_Winger.y,Dribbles_Completed_Percentile_No10_Winger.y,Progressive_runs_per_90_Percentile_No10_Winger.y,Key_passes_per_90_Percentile_No10_Winger.y,Successful_dribbles_._Percentile_No10_Winger.y,Touches_in_box_per_90_Percentile_No10_Winger.y,Aerial_duels_won_._Percentile_No10_Winger.y,Shots_per_90_Percentile_No10_Winger.y,Finishing_Ability_No10_Winger.y,Progressive_Passes_Completed_Percentile_No10_Winger.y,Crosses_Completed_Percentile_No10_Winger.y,Defensive_Ratio_Percentile_No10_Winger.y,New_Pass_Acc_Percentile_No10_Winger.y,Long_Pass_Ability_Percentile_No10_Winger.y,Chance_Creation_Percentile_No10_Winger.y,Total_Winger_No10,Total_Wing_Back,Difference_from_Average_Wing_Back,Total_Target_Man,Total_Striker,Difference_from_Average_Striker
99,171,D. Telford,Crawley Town,Crawley Town,England League Two,2022/23,CF,AMF,NA,26,100000,30/06/2025,29,2033,7,7.25,2,1.69,16.03,27.9,England,England,left,170,72,no,3.81,2.57,65.52,4.07,18.48,0.13,0.21,0.09,1.99,3.21,0.84,4,0.18,0,0,1.15,0.31,5,0.22,0.32,1,0.04,30,1.33,43.33,23.333,0.09,0.09,0,0.09,0,0,0,0,0.93,42.86,5.4,27.05,2.43,0.13,0.04,10.58,1.55,0.75,15.72,67.61,4.38,48.48,4.29,86.6,3.54,66.25,14.56,69.91,1.06,41.67,13,15.14,0.07,0.44,0,0,0.49,36.36,0.22,1.73,30.77,0.71,56.25,0.62,28.57,0.44,0,1.55,57.14,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,2,100,CF,0.398598,0.96875,0.178164,10.628292,1.683864,0.88567,630.8838,0.576289,0,0.399375,17.78922172,D,Telford,https://www.whoscored.com/Players/231089/Show/Dominic-Telford,22(7),0.2,1867,0.2,0.6,0,0.2,0.2,0,0,"Crawley,",https://www.whoscored.com/Teams/1994/Show/England-Crawley,26,", AM(C),FW",0.5,-4.184265355,1.703037705,70.09122765,85,73.45132743,79,69.91150442,69,61.0619469,47,41.59292035,23,20.3539823,5,4.424778761,47,41.59292035,31,27.43362832,35,30.97345133,20,17.69911504,50,44.24778761,63.98708496,63.51317611,45,39.82300885,18,15.92920354,59,52.21238938,38,33.62831858,76,67.25663717,52,46.01769912,75.22123894,69.91150442,61.0619469,41.59292035,20.3539823,4.424778761,41.59292035,27.43362832,30.97345133,17.69911504,44.24778761,64.72436407,39.82300885,15.92920354,52.21238938,33.62831858,67.25663717,46.01769912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76078304,35.11704746,-15.32543042
100,511,J. Burton,Tranmere Rovers,Tranmere Rovers,England League Two,2022/23,CF,NA,NA,21,0,30/06/2023,16,430,2,1.06,1,0.34,30.98,22.97,England,England,right,180,74,no,4.4,6.7,50,10.67,17.65,0,0,0,1.05,1.85,2.3,0,0,0,0,1.26,0.42,2,0.42,0.22,1,0.21,8,1.67,62.5,25,0.21,0.63,33.33,0.21,0,0.42,50,0.21,0.84,0,8.79,16.67,2.93,0.42,0,7.74,2.3,0.84,11.51,65.45,2.51,58.33,2.09,90,3.14,46.67,10.47,68,0.63,66.67,15.64,10.84,0.07,0.42,0,0,0,0,0.42,1.47,42.86,0.42,50,0,0,0.63,0,0.84,50,0,NA,0,NA,0,0,0,0,NA,NA,0.21,NA,NA,0,0,0,0,0,0,CF,0,1.909090909,0,7.533295,3.35,0.42,722.7028,1.04375,0.209979,0.21,19.13655348,J,Burton,https://www.whoscored.com/Players/402781/Show/Jake-Burton,0(16),0.4,333,0,0.8,0,0,0.1,0,0,"Tranmere,",https://www.whoscored.com/Teams/141/Show/England-Tranmere,21,", Forward",0.444444444,-4.184265355,-0.052709829,69.68697518,49,42.47787611,108,95.57522124,74,65.48672566,99,87.61061947,6,5.309734513,24,21.23893805,87,76.99115044,7,6.194690265,59,52.21238938,17,15.04424779,58,51.32743363,71.37588531,45.36045655,8,7.079646018,62,54.86725664,50,44.24778761,33,29.20353982,82,72.56637168,60,53.09734513,43.36283186,95.57522124,65.48672566,87.61061947,5.309734513,21.23893805,76.99115044,6.194690265,52.21238938,15.04424779,51.32743363,71.74452487,7.079646018,54.86725664,44.24778761,29.20353982,72.56637168,53.09734513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.20680319,34.45598735,-15.98649053
101,388,D. Hylton,Northampton Town,Northampton Town,England League Two,2022/23,CF,NA,NA,33,300000,,20,851,0,2.54,2,0.42,36.38,28.78,England,England,right,183,71,no,3.07,4.12,46.15,10.05,22.11,0.11,0.18,0,1.06,1.79,3.28,4,0.42,1,0.11,1.48,0,0,0,0.27,0,0,13,1.37,30.77,0,0.21,0.21,0,0,0,0.21,0,0,2.54,33.33,11.21,29.25,2.33,0.85,0.21,8.25,1.8,2.12,11.74,67.57,3.17,40,3.49,90.91,2.33,77.27,11.42,69.44,0.11,0,12.15,3.16,0.04,0.42,0,0,0.74,28.57,0.21,1.48,21.43,0.63,16.67,0.63,33.33,0.32,0,0.85,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0.846582,0,0.211418,7.932718,1.90138,0.425,0,0.421549,0,0.105021,14.17292293,D,Hylton,https://www.whoscored.com/Players/135767/Show/Danny-Hylton,6(14),0.4,710,0.2,1.5,0,0.1,0.1,0.1,0,"Northampton,",https://www.whoscored.com/Teams/316/Show/England-Northampton,34,", FW",0.375,-4.184265355,-1.69050987,73.44477522,66,59.2920354,24,21.23893805,35,30.97345133,24,21.23893805,49,43.36283186,74,65.48672566,45,39.82300885,15,13.27433628,31,27.43362832,33,29.20353982,51,45.13274336,37.09043903,53.28239204,9,7.96460177,7,6.194690265,41,36.28318584,63,55.75221239,15,13.27433628,39,34.51327434,58.40707965,21.23893805,30.97345133,21.23893805,43.36283186,65.48672566,39.82300885,13.27433628,27.43362832,29.20353982,45.13274336,36.72179947,7.96460177,6.194690265,36.28318584,55.75221239,13.27433628,34.51327434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.65019088,34.22215643,-16.22032144
102,524,K. Hudlin,AFC Wimbledon,AFC Wimbledon,England League Two,2022/23,CF,NA,NA,22,0,30/06/2024,13,381,0,0.54,0,0,43.46,34.24,England,England,right,206,85,yes,3.54,2.36,70,23.15,39.8,0,0,0.24,1.89,3.69,2.83,1,0.24,1,0.24,0.71,0,0,0,0.13,0,0,5,1.18,40,0,0,0,0,0,0,0,0,0,0.47,50,7.56,21.88,1.65,0,0,7.8,2.36,0.71,12.52,64.15,3.78,50,3.78,93.75,4.25,61.11,10.63,71.11,1.89,25,17.11,12.97,0,0,0,0,0,0,0,2.36,20,0.47,0,0.24,0,0,0,2.6,45.45,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0.235,0,0,8.03158,1.652,1.1817,324.25,0.472,0,0,1.24438416,K,Hudlin,https://www.whoscored.com/Players/405691/Show/Kyle-Hudlin,2(11),0.2,293,0,0.8,0,0.5,0,0.1,0,"AFC Wimbledon,",https://www.whoscored.com/Teams/5955/Show/England-AFC-Wimbledon,22,", Forward",0.25,-4.184265355,-0.626264688,68.96053004,17,15.04424779,11,9.734513274,3,2.654867257,37,32.74336283,15,13.27433628,2,1.769911504,1,0.884955752,64,56.63716814,6,5.309734513,98,86.72566372,39,34.51327434,17.95802,23.23837761,70,61.94690265,25,22.12389381,18,15.92920354,29,25.66371681,42,37.16814159,9,7.96460177,15.04424779,9.734513274,2.654867257,32.74336283,13.27433628,1.769911504,0.884955752,56.63716814,5.309734513,86.72566372,34.51327434,17.95802,61.94690265,22.12389381,15.92920354,25.66371681,37.16814159,7.96460177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.77269084,33.23438539,-17.20809249
103,279,J. Hamilton,Hartlepool United,Hartlepool United,England League Two,2022/23,CF,LWF,NA,22,325000,31/05/2024,24,1388,2,2.89,1,0.48,35.34,38.17,Scotland,Scotland,right,187,80,yes,4.67,3.83,67.8,21.01,38.89,0.26,0.42,0.13,1.82,2.96,1.56,1,0.06,0,0,0.71,0.13,2,0.13,0.19,2,0.13,20,1.3,40,10,0.06,0.13,0,0.06,0,0.06,0,0,0.71,18.18,4.99,23.38,2.27,0.32,0.06,7.07,2.27,0.97,13.03,58.21,5.45,45.24,1.75,88.89,2.33,61.11,12.38,59.16,0.52,50,13.31,8.73,0.03,0.32,0.06,0,0.06,100,0.19,1.95,33.33,0.84,30.77,0.13,100,0.58,0,2.01,45.16,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0.129078,0.684210526,0.06,7.584763,2.59674,0.907716,436.5,0.52,0,0.258468,10.55810552,J,Hamilton,https://www.whoscored.com/Players/397002/Show/Jack-Hamilton,16(8),0.8,1271,0.1,1,0,0.7,0.1,0.1,0,"Hartlepool,",https://www.whoscored.com/Teams/209/Show/England-Hartlepool,22,", FW",0.818181818,-4.184265355,0.515907789,61.87835757,38,33.62831858,50,44.24778761,29,25.66371681,40,35.39823009,9,7.96460177,19,16.81415929,40,35.39823009,11,9.734513274,28,24.77876106,93,82.30088496,47,41.59292035,37.51193239,37.43511982,49,43.36283186,19,16.81415929,92,81.4159292,7,6.194690265,50,44.24778761,26,23.00884956,33.62831858,44.24778761,25.66371681,35.39823009,7.96460177,16.81415929,35.39823009,9.734513274,24.77876106,82.30088496,41.59292035,37.51193239,43.36283186,16.81415929,81.4159292,6.194690265,44.24778761,23.00884956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7378651,31.42508024,-19.01739763
104,565,T. Abraham,Oldham Athletic,Walsall,England League Two,2022/23,CF,NA,NA,22,200000,30/06/2023,8,244,0,0.33,0,0.04,25.45,33.33,England,"England, Nigeria",right,185,78,yes,4.8,5.53,53.33,8.85,20.83,0.37,0.64,0,1.48,2.55,2.58,0,0,0,0,1.48,0,0,0,0.12,0,0,3,1.11,33.33,0,0,0.74,0,0,0,0.74,0,0,1.48,75,3.69,40,1.48,0.74,0.74,5.53,0.74,0,7.75,61.9,1.48,50,1.84,100,2.21,66.67,7.01,68.42,0,0,8,0,0.01,0.37,0,0,0,0,0,0.37,100,0,0,0,0,0,0,1.11,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,1.11,0,0,4.79725,2.949149,1.11,0,0.369963,0,0,0.41821737,T,Abraham,https://www.whoscored.com/Players/391966/Show/Timmy-Abraham,1(7),0.5,192,0,0.9,0,0.3,0.3,0,0,"Walsall,",https://www.whoscored.com/Teams/173/Show/England-Walsall,22,", FW",0.416666667,-4.184265355,-4.80232433,70.88658969,13,12.38938053,9,7.96460177,14,12.38938053,21,18.5840708,58,51.32743363,55,48.67256637,12,10.61946903,107,94.69026549,4,3.539823009,28,24.77876106,30,26.54867257,12.58241619,16.8465931,66,58.40707965,23,20.3539823,47,41.59292035,44,38.9380531,11,9.734513274,5,4.424778761,11.50442478,7.96460177,12.38938053,18.5840708,51.32743363,48.67256637,10.61946903,94.69026549,3.539823009,24.77876106,26.54867257,12.21377664,58.40707965,20.3539823,41.59292035,38.9380531,9.734513274,4.424778761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.20165125,31.12026498,-19.32221289
105,495,J. Mumbongo,Tranmere Rovers,Tranmere Rovers,England League Two,2022/23,CF,NA,NA,24,300000,30/06/2023,13,468,0,0.74,0,0.21,40.19,20.1,Sweden,"Sweden, Congo DR",right,188,80,no,3.85,4.62,62.5,11.92,20.97,0,0,0,0.96,1.55,2.88,1,0.19,0,0,0.77,0,0,0,0.14,0,0,5,0.96,0,0,0,0,0,0,0,0,0,0,1.92,40,13.08,14.71,1.92,0.58,0.19,9.62,1.54,0.96,13.46,75.71,1.92,40,4.23,86.36,1.35,85.71,13.27,76.81,0.19,0,10.18,4.19,0.04,0.58,0,0.19,0,0,0.19,0.58,100,0.19,0,0,0,0.38,0,1.15,16.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0.768,0,0,10.190566,2.8875,0.191705,0,0,0,0,7.76324291,J,Mumbongo,https://www.whoscored.com/Players/341419/Show/Joel-Mumbongo,5(8),0.3,409,0,1.2,0,0,0,0,0,"Tranmere,",https://www.whoscored.com/Teams/141/Show/England-Tranmere,24,", FW",0.25,-4.184265355,-0.052709829,79.94697518,21,20.3539823,14,13.27433628,34,30.08849558,5,4.424778761,45,39.82300885,39,34.51327434,42,37.16814159,25,22.12389381,16,14.15929204,29,25.66371681,18,15.92920354,13.91127221,17.86274221,2,1.769911504,2,1.769911504,16,14.15929204,101,89.38053097,20,17.69911504,20,17.69911504,18.5840708,12.38938053,30.08849558,4.424778761,39.82300885,34.51327434,37.16814159,22.12389381,14.15929204,25.66371681,15.92920354,12.88889496,1.769911504,1.769911504,14.15929204,89.38053097,17.69911504,17.69911504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.83770006,30.31854053,-20.12393735
106,567,T. Adeloye,Swindon Town,Swindon Town,England League Two,2022/23,CF,NA,NA,27,325000,30/06/2024,12,238,1,0.29,0,0.39,21.55,15.79,England,"England, Nigeria",right,187,80,no,3.03,2.65,57.14,7.18,5.26,0.38,0.68,0,1.13,2.05,1.51,0,0,0,0,1.13,0.38,1,0.38,0.11,0,0,3,1.13,66.67,33.333,0,1.13,33.33,0,0,1.13,33.33,0,1.51,0,7.56,15,3.4,0.76,0.38,6.43,1.51,0,10.21,66.67,1.51,50,1.13,66.67,5.67,73.33,8.32,77.27,0.76,0,15.77,6.26,0.15,0.76,0,0,0,0,0.38,1.51,50,1.13,0,0,0,0.76,0.38,1.89,60,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0,3.454545455,0,6.807007,1.51421,1.134,0,0.753371,0.376629,0,20.3668014,T,Adeloye,https://www.whoscored.com/Players/260473/Show/Tomi-Adeloye,1(11),0.2,172,0.1,0.3,0,0.1,0,0,0,"Swindon,",https://www.whoscored.com/Teams/159/Show/England-Swindon,27,", Forward",1,-4.184265355,6.618700832,64.23556452,10,9.734513274,113,100,108,95.57522124,70,61.94690265,4,3.539823009,56,49.55752212,81,71.68141593,6,5.309734513,83,73.45132743,3,2.654867257,31,27.43362832,52.45638885,14.91781912,67,59.2920354,86,76.10619469,102,90.26548673,13,11.50442478,6,5.309734513,68,60.17699115,8.849557522,100,95.57522124,61.94690265,3.539823009,49.55752212,71.68141593,5.309734513,73.45132743,2.654867257,27.43362832,52.08774929,59.2920354,76.10619469,90.26548673,11.50442478,5.309734513,60.17699115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.82206181,29.58114813,-20.86132975
107,571,J. Wareham,Chelsea U21,Leyton Orient,England League Two,2022/23,CF,RAMF,NA,19,0,30/06/2023,5,228,0,0.09,0,0.02,29.61,24,England,England,right,177,73,no,1.97,1.97,20,11.45,31.03,0.79,1.88,0,0.79,1.88,1.58,0,0,0,0,0.39,0,0,0,0.04,0,0,1,0.39,0,0,0,0.39,0,0,0,0.39,0,0,0.39,100,8.68,18.18,1.58,0.79,0.79,7.5,1.97,0.39,9.47,62.5,1.58,50,4.34,81.82,1.58,50,9.08,65.22,0,0,11.86,0,0.01,0.39,0,0,0,0,0,0.79,50,0,0,0,0,0.39,0,1.18,33.33,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0.39,0,0,5.91875,0.394,0.393294,0,0,0,0,0.41821737,J,Wareham,https://www.whoscored.com/Players/405500/Show/Jayden-Wareham,2(3),0.2,186,0,0.8,0,0.2,0.4,0,0,"Leyton Orient,",https://www.whoscored.com/Teams/97/Show/England-Leyton-Orient,19,", Forward",0.166666667,-4.184265355,1.930254244,64.75401111,4,3.539823009,4,3.539823009,13,11.50442478,3,2.654867257,22,19.46902655,62,54.86725664,13,11.50442478,111,98.2300885,5,4.424778761,66,58.40707965,4,3.539823009,3.308604956,4.829121239,6,5.309734513,5,4.424778761,10,8.849557522,16,14.15929204,7,6.194690265,4,3.539823009,3.539823009,3.539823009,11.50442478,2.654867257,19.46902655,54.86725664,11.50442478,98.2300885,4.424778761,58.40707965,3.539823009,3.308604956,5.309734513,4.424778761,8.849557522,14.15929204,6.194690265,3.539823009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8979477,29.04956697,-21.39291091
108,501,K. Thomas,Dundee,Sutton United,England League Two,2022/23,CF,AMF,NA,27,0,31/05/2023,11,454,0,1.2,0,0.32,53.33,37.92,England,England,left,178,76,yes,3.57,2.97,53.33,32.11,40.12,0.4,0.67,0,1.59,2.7,3.37,2,0.4,0,0,0.2,0,0,0,0.24,0,0,5,0.99,20,0,0,0.2,0,0,0,0.2,0,0,0.2,0,5.95,36.67,1.98,0.2,0,5.35,1.98,1.39,13.28,61.19,5.75,51.72,1.19,66.67,1.98,80,11.5,65.52,1.59,37.5,14.61,14.15,0.06,0.4,0,0,0,0,0,2.58,38.46,0.59,33.33,0,0,0.4,0,1.78,55.56,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,CF,0,0,0,8.126032,1.583901,0.988968,530.625,0.198,0,0.196647,4.08217699,K,Thomas,https://www.whoscored.com/Players/113070/Show/Kwame-Thomas,4(7),0,397,0,1.5,0,0.3,0.1,0,0,"Sutton United,",https://www.whoscored.com/Teams/5952/Show/England-Sutton-United,27,", FW",0,-4.184265355,-2.434754848,67.8090202,55,49.55752212,23,20.3539823,55,48.67256637,10,8.849557522,1,0.884955752,9,7.96460177,5,4.424778761,1,0.884955752,18,15.92920354,99,87.61061947,20,17.69911504,29.51325301,39.23117301,58,51.32743363,21,18.5840708,6,5.309734513,23,20.3539823,66,58.40707965,14,12.38938053,48.67256637,20.3539823,48.67256637,8.849557522,0.884955752,7.96460177,4.424778761,0.884955752,15.92920354,87.61061947,17.69911504,29.14461345,51.32743363,18.5840708,5.309734513,20.3539823,58.40707965,12.38938053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.47565838,28.26603582,-22.17644205
